code,laboratoire,nom,dci,dosage,unite_dosage,forme,presentation,ppv,ph,ppv_br,princeps_generique,classe_therapeutique,taux_remboursement_cnss
6118000022053,SOTHEMA,ODIA,GLIMEPIRIDE,2,MG,COMPRIME,1 BOITE 60 COMPRIME,78.10,48.80,78.10,A,ANTIDIABETIQUES,70
6118000022039,SOTHEMA,ODIA,GLIMEPIRIDE,2,MG,COMPRIME,1 BOITE 15 COMPRIME,23.20,14.50,23.20,A,ANTIDIABETIQUES,70
6118000022046,SOTHEMA,ODIA,GLIMEPIRIDE,2,MG,COMPRIME,1 BOITE 30 COMPRIME,40.00,25.00,40.00,A,ANTIDIABETIQUES,70
6118000022084,SOTHEMA,ODIA,GLIMEPIRIDE,3,MG,COMPRIME,1 BOITE 60 COMPRIME,117.20,73.20,117.20,A,ANTIDIABETIQUES,70
6118000022060,SOTHEMA,ODIA,GLIMEPIRIDE,3,MG,COMPRIME,1 BOITE 15 COMPRIME,34.90,21.80,34.90,A,ANTIDIABETIQUES,70
6118010129865,SOTHEMA,ODIA,GLIMEPIRIDE,1,MG,COMPRIME,1 BOITE 15 COMPRIME,15.70,9.80,,A,ANTIDIABETIQUES,0
6118000022190,SOTHEMA,ODIA,GLIMEPIRIDE,4,MG,COMPRIME,1 BOITE 60 COMPRIME,121.00,75.60,121.00,A,ANTIDIABETIQUES,70
6118000022077,SOTHEMA,ODIA,GLIMEPIRIDE,3,MG,COMPRIME,1 BOITE 30 COMPRIME,60.00,37.50,60.00,A,ANTIDIABETIQUES,70
6118000022176,SOTHEMA,ODIA,GLIMEPIRIDE,4,MG,COMPRIME,1 BOITE 15 COMPRIME,47.00,29.40,47.00,A,ANTIDIABETIQUES,70
6118000022183,SOTHEMA,ODIA,GLIMEPIRIDE,4,MG,COMPRIME,1 BOITE 30 COMPRIME,68.80,43.00,68.80,A,ANTIDIABETIQUES,70
6118000022534,SOTHEMA,ODIA 1 MG,GLIMEPIRIDE,1,MG,COMPRIME,1 BOITE 90 COMPRIME,74.80,46.70,,A,ANTIDIABETIQUES,0
6118000022541,SOTHEMA,ODIA 2 MG,GLIMEPIRIDE,2,MG,COMPRIME,1 BOITE 90 COMPRIME,103.10,64.50,103.10,A,ANTIDIABETIQUES,70
6118000022558,SOTHEMA,ODIA 3 MG,GLIMEPIRIDE,3,MG,COMPRIME,1 BOITE 90 COMPRIME,154.80,96.70,154.80,A,ANTIDIABETIQUES,70
6118000022565,SOTHEMA,ODIA 4 MG,GLIMEPIRIDE,4,MG,COMPRIME,1 BOITE 90 COMPRIME,177.40,110.90,177.40,A,ANTIDIABETIQUES,70
6118001181926,MAPHAR,ODRIK,TRANDOLAPRIL,0.5,MG,GELULE,1 BOITE 28 GELULE,39.90,25.00,39.90,A,INHIBITEUR DE L ENZYME DE CONVERSION,70
6118001183920,MAPHAR,ODRIK,TRANDOLAPRIL,4,MG,GELULE,1 BOITE 28 GELULE,110.10,68.80,110.10,A,INHIBITEUR DE L ENZYME DE CONVERSION,70
6118001181933,MAPHAR,ODRIK 2 MG,TRANDOLAPRIL,2,MG,GELULE,1 BOITE 28 GELULE,83.10,51.90,83.10,A,INHIBITEUR DE L ENZYME DE CONVERSION,70
6118000083191,COOPER MAROC,OEDES,OMEPRAZOLE,40,MG,MICROGRANULES GASTRO-RESISTANTES,1 BOITE 14 GELULE,69.30,43.30,69.30,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001100064,COOPER MAROC,OEDES,OMEPRAZOLE,20,MG,GELULE,1 BOITE 7 GELULE,28.00,17.50,28.00,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001100088,COOPER MAROC,OEDES,OMEPRAZOLE,20,MG,GELULE,1 BOITE 28 GELULE,92.50,57.80,92.50,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000083184,COOPER MAROC,OEDES,OMEPRAZOLE,40,MG,MICROGRANULES GASTRO-RESISTANTES,1 BOITE 7 GELULE,39.40,24.60,39.40,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000083207,COOPER MAROC,OEDES,OMEPRAZOLE,40,MG,MICROGRANULES GASTRO-RESISTANTES,1 BOITE 28 GELULE,130.80,81.80,130.80,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001100071,COOPER MAROC,OEDES,OMEPRAZOLE,20,MG,GELULE,1 BOITE 14 GELULE,49.30,30.80,49.30,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000082026,COOPER MAROC,OEDES 20 MG,OMEPRAZOLE,20,MG,GELULE,1 BOITE 56 GELULE,130.80,81.80,130.80,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001101757,COOPER MAROC,OEDES 40MG,OMEPRAZOLE,40,MG,LYOPHILISAT POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON + AMPOULE,88.80,55.50,88.80,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001101764,COOPER MAROC,OEDES 40MG,OMEPRAZOLE,40,MG,LYOPHILISAT POUR SOLUTION INJECTABLE,1 BOITE 5 FLACON + AMPOULE,351.00,233.00,351.00,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001260324,PROMOPHARM,OESTRODOSE,ESTRADIOL,0.06,%,GEL,1 FLACON 80 G,86.00,56.90,,C,OESTROGENE,0
6118000240563,PROMOPHARM,OESTROGEL,OESTRADIOL,0.06,%,GEL,1 TUBE 80 G,17.30,10.80,17.30,C,OESTROGENE,0
6118000022336,SOTHEMA,OFIKEN,CEFIXIME,200,MG,COMPRIME PELLICULE,1 BOITE 8 COMPRIME PELLICULE,88.90,55.60,88.90,A,CEPHALOSPORINE,70
6118000022343,SOTHEMA,OFIKEN,CEFIXIME,200,MG,COMPRIME PELLICULE,1 BOITE 16 COMPRIME PELLICULE,156.50,97.80,156.50,A,CEPHALOSPORINE,70
6118000022374,SOTHEMA,OFIKEN 100MG/5ML,CEFIXIME,100,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 100 ML,140.40,87.80,140.40,A,CEPHALOSPORINE,70
6118000022367,SOTHEMA,OFIKEN 100MG/5ML,CEFIXIME,100,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,87.30,54.50,87.30,A,CEPHALOSPORINE,70
6118000022350,SOTHEMA,OFIKEN 100MG/5ML,CEFIXIME,100,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 30 ML,50.20,31.30,50.20,A,CEPHALOSPORINE,70
6118000060130,AVENTIS,OFLOCET,OFLOXACINE,200,MG,COMPRIME PELLICULE SECABLE,1 BOITE 10 COMPRIME PELLICULE,102.40,64.00,94.40,A,FLUOROQUINOLONE,70
6118001080571,AVENTIS,OFLOCET,OFLOXACINE,1.5,MG,SOLUTION AURICULAIRE,"20 RECIPIENT ,5 ML",66.00,41.20,66.00,A,FLUOROQUINOLONE,70
6118001186402,MAPHAR,OFLOCET,OFLOXACINE,1.5,MG,SOLUTION AURICULAIRE,"20 RECIPIENT ,5 ML",66.00,41.20,66.00,A,FLUOROQUINOLONE,70
6118001183630,MAPHAR,OFLOCET,OFLOXACINE,200,MG,SOLUTION POUR PERFUSION,1 FLACON 40 ML,266.00,177.40,266.00,A,FLUOROQUINOLONE,70
6118001021000,SYNTHEMEDIC,OFLOXACINE MYLAN,OFLOXACINE,200,MG,SOLUTION POUR PERFUSION,1 BOITE 20 POCHE,2851.00,2523.00,2851.00,A,FLUOROQUINOLONE,70
6118000070689,AFRIC-PHAR,OFLUREX,OFLOXACINE,200,MG,COMPRIME PELLICULE,1 BOITE 16 COMPRIME,147.70,92.30,147.70,A,FLUOROQUINOLONE,70
6118000070696,AFRIC-PHAR,OFLUREX,OFLOXACINE,200,MG,COMPRIME PELLICULE,1 BOITE 8 COMPRIME,77.20,48.30,77.20,A,FLUOROQUINOLONE,70
6118001250400,AFRIC-PHAR,OFTALAR,PRANOPROFENE,0.1,%,COLLYRE,1 FLACON 5 ML,42.90,26.80,42.90,C,ANTI-INFLAMMATOIRE NON STEROIDIEN,0
6118001250394,AFRIC-PHAR,OFTALMOTRIM,POLYMYXINE B,0.1 ,%,COLLYRE,1 FLACON 5 ML,27.80,17.40,27.80,A,ANTI-INFECTUEUX,0
6118001250394,AFRIC-PHAR,OFTALMOTRIM,TRIMETHOPRIME, 1000000,UI,COLLYRE,1 FLACON 5 ML,27.80,17.40,27.80,A,ANTI-INFECTUEUX,0
6118001150816,PHI,OKA-CARBOPLATIN,CARBOPLATINE,150,MG,SOLUTION POUR PERFUSION,1 BOITE 1 FLACON,572.00,380.00,572.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001150823,PHI,OKA-CARBOPLATIN,CARBOPLATINE,450,MG,SOLUTION POUR PERFUSION,1 BOITE 1 FLACON,1175.00,900.00,1175.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001150441,PHI,OKA-DOCETAXEL,DOCETAXEL,80,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 15 ML,2500.00,2161.00,2500.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001150434,PHI,OKA-DOCETAXEL,DOCETAXEL,20,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 5 ML,800.00,531.00,800.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001150458,PHI,OKA-ETOPOSIDE,ETOPOSIDE,100,MG,SOLUTION A DILUER POUR PERFUSION,1 BOITE 1 FLACON,126.00,78.70,126.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001150878,PHI,OKA-PACLITAXEL,PACLITAXEL,30,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 5 ML,527.00,350.00,527.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001150885,PHI,OKA-PACLITAXEL,PACLITAXEL,100,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 20 ML,1115.00,839.00,1115.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001150465,PHI,OKA-VINBLASTIN,VINBLASTINE,10,MG,POUDRE POUR SOLUTION INJECTABLE,1 FLACON 10 ML,124.00,77.50,124.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001150472,PHI,OKA-VINCRISTINE,VINCRISTINE,1,MG,SOLUTION INJECTABLE,1 BOITE 1 FLACON,68.00,42.50,68.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001151325,PHI,OKAGEM,GEMCITABINE,1,G ,LYOPHILISAT POUR PERFUSION,1 FLACON 50 ML,971.00,690.00,971.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001151318,PHI,OKAGEM,GEMCITABINE,200,MG,LYOPHILISAT POUR PERFUSION,1 FLACON 10 ML,257.00,160.60,257.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001151004,PHI,OKARUBICIN,DOXORUBICINE,50,MG,LYOPHILISAT POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,407.00,270.00,407.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001150991,PHI,OKARUBICIN,DOXORUBICINE,10,MG,LYOPHILISAT POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,90.00,56.20,90.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001103027,COOPER MAROC,OLAMID COOPER,TIMOLOL, 5,MG,COLLYRE,1 FLACON 5 ML,93.30,58.30,93.30,A,ANTIGLAUCOMATEUX,70
6118001103027,COOPER MAROC,OLAMID COOPER,DORZOLAMIDE,20 ,MG,COLLYRE,1 FLACON 5 ML,93.30,58.30,93.30,A,ANTIGLAUCOMATEUX,70
6118000013501,MAPHAR,OLANZAPINE MAPHAR 10 MG,OLANZAPINE,10,MG,COMPRIME ORODISPERSIBLE SECABLE,1 BOITE 30 COMPRIME ORODISPERSIBLE,183.80,114.90,183.80,A,NEUROLEPTIQUE,70
6118000013655,MAPHAR,OLANZAPINE MAPHAR 5 MG,OLANZAPINE,5,MG,COMPRIME ORODISPERSIBLE,1 BOITE 30 COMPRIME ORODISPERSIBLE,111.90,69.90,111.90,A,NEUROLEPTIQUE,70
6118000013389,MAPHAR,OLANZAPINE WIN 10 MG,OLANZAPINE,10,MG,COMPRIME ORODISPERSIBLE SECABLE,1 BOITE 30 COMPRIME ORODISPERSIBLE,183.80,114.90,183.80,A,NEUROLEPTIQUE,70
6118000062349,AVENTIS,OLANZAPINE WIN 10 MG,OLANZAPINE,10,MG,COMPRIME ORODISPERSIBLE SECABLE,1 BOITE 30 COMPRIME ORODISPERSIBLE,183.80,114.90,183.80,A,NEUROLEPTIQUE,70
6118000013372,MAPHAR,OLANZAPINE WIN 5 MG,OLANZAPINE,5,MG,COMPRIME ORODISPERSIBLE,1 BOITE 30 COMPRIME ORODISPERSIBLE,111.90,69.90,111.90,A,NEUROLEPTIQUE,70
6118000062332,AVENTIS,OLANZAPINE WIN 5 MG,OLANZAPINE,5,MG,COMPRIME ORODISPERSIBLE,1 BOITE 30 COMPRIME ORODISPERSIBLE,111.90,69.90,111.90,A,NEUROLEPTIQUE,70
6118001480029,AXESS PHARMA,OLEDIZ 20 MG,ESOMEPRAZOLE,20,MG,COMPRIME PELLICULE GASTRO-RESISTANT,1 BOITE 14 COMPRIME PELLICULE GASTRO-RESISTANT,76.70,48.00,76.70,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001480012,AXESS PHARMA,OLEDIZ 20 MG,ESOMEPRAZOLE,20,MG,COMPRIME PELLICULE GASTRO-RESISTANT,1 BOITE 7 COMPRIME PELLICULE GASTRO-RESISTANT,43.00,26.80,43.00,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001480036,AXESS PHARMA,OLEDIZ 20 MG,ESOMEPRAZOLE,20,MG,COMPRIME PELLICULE GASTRO-RESISTANT,1 BOITE 28 COMPRIME PELLICULE GASTRO-RESISTANT,135.10,84.40,135.10,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001480067,AXESS PHARMA,OLEDIZ 40 MG,ESOMEPRAZOLE,40,MG,COMPRIME PELLICULE GASTRO-RESISTANT,1 BOITE 28 COMPRIME PELLICULE GASTRO-RESISTANT,201.00,126.20,201.00,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001480050,AXESS PHARMA,OLEDIZ 40 MG,ESOMEPRAZOLE,40,MG,COMPRIME PELLICULE GASTRO-RESISTANT,1 BOITE 14 COMPRIME PELLICULE GASTRO-RESISTANT,114.70,71.70,114.70,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001480043,AXESS PHARMA,OLEDIZ 40 MG,ESOMEPRAZOLE,40,MG,COMPRIME PELLICULE GASTRO-RESISTANT,1 BOITE 7 COMPRIME PELLICULE GASTRO-RESISTANT,65.20,40.80,65.20,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000320081,HEMOLAB,OLIGO-ELEMENTS,MULTIPLE,,NA,SOLUTION POUR PERFUSION,1 BOITE 1 FLACON,45.80,28.60,45.80,N,SUBSTITUT DU PLASMA,0
6118000023715,SOTHEMA,OLIPEN,ACIDE CLAVULANIQUE, 62.5 ,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,82.10,51.30,82.10,A,PENICILLINE,0
6118000023715,SOTHEMA,OLIPEN, CINEOL, 100,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,82.10,51.30,82.10,A,PENICILLINE,0
6118000023739,SOTHEMA,OLIPEN, CINEOL, 100,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET DOSE,144.50,90.30,144.50,A,PENICILLINE,0
6118000023715,SOTHEMA,OLIPEN,AMOXICILLINE,500 ,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,82.10,51.30,82.10,A,PENICILLINE,0
6118000023722,SOTHEMA,OLIPEN,ACIDE CLAVULANIQUE, 62.5 ,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 16 SACHET,109.50,68.40,109.50,A,PENICILLINE,0
6118000023722,SOTHEMA,OLIPEN, CINEOL, 100,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 16 SACHET,109.50,68.40,109.50,A,PENICILLINE,0
6118000023722,SOTHEMA,OLIPEN,AMOXICILLINE,500 ,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 16 SACHET,109.50,68.40,109.50,A,PENICILLINE,0
6118000023739,SOTHEMA,OLIPEN,ACIDE CLAVULANIQUE, 62.5 ,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET DOSE,144.50,90.30,144.50,A,PENICILLINE,0
6118000023739,SOTHEMA,OLIPEN,AMOXICILLINE,500 ,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET DOSE,144.50,90.30,144.50,A,PENICILLINE,0
6118001000371,GENPHARMA,OLIPLAT,OXALIPLATINE,100,MG,POUDRE POUR PERFUSION,1 BOITE 1 FLACON,1866.00,1613.00,1866.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001000364,GENPHARMA,OLIPLAT,OXALIPLATINE,50,MG,POUDRE POUR PERFUSION,1 BOITE 1 FLACON,1089.00,812.00,1089.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118000210214,SPIMACO MAROC,OLMADIP,AMLODIPINE,5,MG,COMPRIME,1 BOITE 14 COMPRIME,19.00,11.90,19.00,A,INHIBITEUR CALCIQUE,70
6118000210245,SPIMACO MAROC,OLMADIP,AMLODIPINE,10,MG,COMPRIME,1 BOITE 28 COMPRIME,54.90,34.30,54.90,A,INHIBITEUR CALCIQUE,70
6118000210221,SPIMACO MAROC,OLMADIP,AMLODIPINE,5,MG,COMPRIME,1 BOITE 28 COMPRIME,33.40,20.90,33.40,A,INHIBITEUR CALCIQUE,70
6118000210238,SPIMACO MAROC,OLMADIP,AMLODIPINE,10,MG,COMPRIME,1 BOITE 14 COMPRIME,31.20,19.50,31.20,A,INHIBITEUR CALCIQUE,70
6118001101214,COOPER MAROC,OLMETEC,OLMESARTAN,20,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,252.00,157.70,252.00,A,ANTIHYPERTENSEUR,70
6118001101207,COOPER MAROC,OLMETEC,OLMESARTAN,10,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,158.40,99.00,158.40,A,ANTIHYPERTENSEUR,70
6118001101221,COOPER MAROC,OLMETEC,OLMESARTAN,40,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,256.00,160.40,256.00,A,ANTIHYPERTENSEUR,70
6118000050421,PHI,OLOXINE,OFLOXACINE,200,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME,60.70,38.00,60.70,A,FLUOROQUINOLONE,70
6118000050957,PHI,OLOXINE,OFLOXACINE,200,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME,92.50,57.80,92.50,A,FLUOROQUINOLONE,70
6118001073528,SOTHEMA,OLUMIANT 2 MG,BARICITINIB,2,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,6853.00,6643.00,6853.00,,IMMUNOSUPPRESSEUR,0
6118001073535,SOTHEMA,OLUMIANT 4 MG,BARICITINIB,4,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,6853.00,6643.00,6853.00,,IMMUNOSUPPRESSEUR,0
6118000360131,RIM,OLYNZA 10 MG,OLANZAPINE,10,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,272.00,170.20,272.00,A,NEUROLEPTIQUE,70
6118000360124,RIM,OLYNZA 5 MG,OLANZAPINE,5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,156.40,97.80,156.40,A,NEUROLEPTIQUE,70
6118001183937,MAPHAR,OMACOR,ESTERS ETHYLIQUES D'ACIDES OMEGA-3,1000 ,MG,CAPSULE MOLLE,1 FLACON 28 CAPSULE MOLLE,263.00,164.70,263.00,N,AGENTS MODIFIANT LIPIDES,0
6118001183937,MAPHAR,OMACOR,ALPHA TOCOPHEROL, 4,MG,CAPSULE MOLLE,1 FLACON 28 CAPSULE MOLLE,263.00,164.70,263.00,N,AGENTS MODIFIANT LIPIDES,0
6118000130031,GENPHARMA,OMEGEN,OMEPRAZOLE,20,MG,GELULE,1 BOITE 28 GELULE,66.30,41.50,66.30,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000130055,GENPHARMA,OMEGEN,OMEPRAZOLE,10,MG,GELULE GASTRO-RESISTANTE,1 BOITE 14 GELULE GASTRO-RESISTANTE,24.70,15.50,24.70,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000130062,GENPHARMA,OMEGEN,OMEPRAZOLE,10,MG,GELULE GASTRO-RESISTANTE,1 BOITE 28 GELULE GASTRO-RESISTANTE,47.80,29.90,47.80,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000130048,GENPHARMA,OMEGEN,OMEPRAZOLE,10,MG,GELULE GASTRO-RESISTANTE,1 BOITE 7 GELULE GASTRO-RESISTANTE,14.10,8.80,14.10,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000130017,GENPHARMA,OMEGEN,OMEPRAZOLE,20,MG,GELULE,1 BOITE 7 GELULE,24.30,15.20,24.30,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000130024,GENPHARMA,OMEGEN,OMEPRAZOLE,20,MG,GELULE,1 BOITE 14 GELULE,35.50,22.20,35.50,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000240570,PROMOPHARM,OMEPRAL,OMEPRAZOLE,20,MG,GELULE,1 BOITE 14 GELULE,49.30,30.80,49.30,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000240594,PROMOPHARM,OMEPRAL,OMEPRAZOLE,20,MG,GELULE,1 BOITE 7 GELULE,28.00,17.50,28.00,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000240587,PROMOPHARM,OMEPRAL,OMEPRAZOLE,20,MG,GELULE,1 BOITE 28 GELULE,86.70,54.20,86.70,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001380398,ATLAS PHARM,OMEPRAZOLE GT 40 MG,OMEPRAZOLE,40,MG,POUDRE POUR SOLUTION POUR PERFUSION,1 BOITE 5 FLACON,258.00,161.80,258.00,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001380404,ATLAS PHARM,OMEPRAZOLE GT 40 MG,OMEPRAZOLE,40,MG,POUDRE POUR SOLUTION POUR PERFUSION,1 BOITE 10 FLACON,465.00,309.00,465.00,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001220359,IBERMA,OMEPRAZOLE NORMON,OMEPRAZOLE,40,MG,LYOPHILISAT POUR PERFUSION,1 BOITE 50 FLACON DE LYOPHILISAT,1453.00,1186.00,1453.00,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001220342,IBERMA,OMEPRAZOLE NORMON,OMEPRAZOLE,40,MG,LYOPHILISAT POUR PERFUSION,1 BOITE 1 FLACON DE LYOPHILISAT,44.80,28.00,44.80,C,INHIBITEUR DE LA POMPE A PROTON,70
6118001330560,AMANYS PHARMA,OMEPRAZOLE SP,OMEPRAZOLE,40,MG,LYOPHILISAT POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON DE LYOPHILISAT,82.10,51.30,82.10,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000092391,PHARMA 5,OMIZ,OMEPRAZOLE,10,MG,GELULE,1 BOITE 14 GELULE,22.00,13.80,22.00,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000092384,PHARMA 5,OMIZ,OMEPRAZOLE,10,MG,GELULE,1 BOITE 7 GELULE,11.60,7.20,11.60,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000092407,PHARMA 5,OMIZ,OMEPRAZOLE,10,MG,GELULE,1 BOITE 28 GELULE,42.10,26.30,42.10,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000092414,PHARMA 5,OMIZ 20 MG,OMEPRAZOLE,20,MG,GELULE,1 BOITE 7 GELULE,21.00,13.10,21.00,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000092421,PHARMA 5,OMIZ 20 MG,OMEPRAZOLE,20,MG,GELULE,1 BOITE 14 GELULE,39.20,24.50,39.20,C,INHIBITEUR DE LA POMPE A PROTON,70
6118000092438,PHARMA 5,OMIZ 20 MG,OMEPRAZOLE,20,MG,GELULE,1 BOITE 28 GELULE,76.10,47.10,76.10,C,INHIBITEUR DE LA POMPE A PROTON,70
6118010139222,CYCLOPHARMA,OMNIPAQUE,IOHEXOL,350,MG I/ML,SOLUTION INJECTABLE,1 FLACON 50 ML,200.00,125.60,200.00,A,PRODUIT DE CONTRASTE,0
6118010139208,CYCLOPHARMA,OMNIPAQUE,IOHEXOL,300,MG I/ML,SOLUTION INJECTABLE,1 FLACON 50 ML,174.80,109.20,174.80,A,PRODUIT DE CONTRASTE,0
6118010139215,CYCLOPHARMA,OMNIPAQUE,IOHEXOL,350,MG I/ML,SOLUTION INJECTABLE,1 FLACON 100 ML,400.00,265.00,400.00,A,PRODUIT DE CONTRASTE,0
6118010139192,CYCLOPHARMA,OMNIPAQUE,IOHEXOL,300,MG I/ML,SOLUTION INJECTABLE,1 FLACON 100 ML,347.00,231.00,347.00,A,PRODUIT DE CONTRASTE,0
6118010139093,CYCLOPHARMA,OMNISCAN,GADODIAMIDE,0.5,MMOL/ML,SOLUTION INJECTABLE,1 FLACON 20 ML,539.00,358.00,539.00,A,PRODUIT DE CONTRASTE,0
6118010139079,CYCLOPHARMA,OMNISCAN,GADODIAMIDE,0.5,MMOL/ML,SOLUTION INJECTABLE,1 FLACON 10 ML,297.00,198.00,297.00,A,PRODUIT DE CONTRASTE,0
6118010139086,CYCLOPHARMA,OMNISCAN,GADODIAMIDE,0.5,MMOL/ML,SOLUTION INJECTABLE,1 FLACON 15 ML,447.00,297.00,447.00,A,PRODUIT DE CONTRASTE,0
6118001031658,NOVARTIS,"OMNITROPE 5 MG/1,5 ML",SOMATROPINE,5,MG,SOLUTION INJECTABLE,"5 CARTOUCHE 1,5 ML",3434.00,3123.00,3434.00,A,HORMONE DE CROISSANCE,70
6118001073856,SOTHEMA,OMNITROPE 5 MG/1.5ML,SOMATROPINE,5,MG,SOLUTION INJECTABLE,"5 CARTOUCHE 1,5 ML",3434.00,3123.00,3434.00,A,HORMONE DE CROISSANCE,70
6118001031115,NOVARTIS,ONBREZ BREEZHALER 150 µG,INDACATEROL MALEATE,150,µG,POUDRE POUR INHALATION EN GELULE,1 BOITE 30 GELULE,452.00,300.00,452.00,A,ANTIASTHMATIQUES ET MEDICAMENTS DE LA BPCO,70
6118001031122,NOVARTIS,ONBREZ BREEZHALER 300 µG,INDACATEROL MALEATE,300,µG,POUDRE POUR INHALATION EN GELULE,1 BOITE 30 GELULE,452.00,300.00,452.00,A,ANTIASTHMATIQUES ET MEDICAMENTS DE LA BPCO,70
6118001270217,ATLAS PHARM,ONDANSETRON GT,ONDANSETRON,8,MG,SOLUTION INJECTABLE,1 BOITE 5 AMPOULE INJECTABLE,605.00,400.00,605.00,A,ANTIEMETIQUE,70
6118001271016,ATLAS PHARM,ONDANSETRON GT 8 MG/4ML,ONDANSETRON,8,MG,SOLUTION INJECTABLE,1 AMPOULE 4 ML,94.00,58.60,94.00,A,ANTIEMETIQUE,70
6118001380145,ATLAS PHARM,ONDANSETRON GT 8MG/4ML,ONDANSETRON,8,MG,SOLUTION INJECTABLE,1 AMPOULE 4 ML,87.80,54.90,87.80,A,ANTIEMETIQUE,70
6118001380152,ATLAS PHARM,ONDANSETRON GT 8MG/4ML,ONDANSETRON,8,MG,SOLUTION INJECTABLE,5 AMPOULE 4 ML,565.00,375.00,565.00,A,ANTIEMETIQUE,70
