nom,dosage,forme,substance_active,classe_therapeutique,epi_laboratoire,statut_commercialisation,statut_amm,presentation,pp_gn,ppv,ph,pfht,tva,lien_rcp_naf,join_key
DIPROSTENE,"0,643 / 0,263 G",SUSPENSION POUR PERFUSION INTRAVEINEUSE,BETAMETHASONE (DIPROPIONATE) // BETAMETHASONE (PHOSPHATE DISODIQUE),ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,MAPHAR,Commercialisé,AMM ENREGISTREE,BOITE DE 1 SERINGUE PRE REMPLIE DE 1 ML ET 2 AIGUILLES,PP,52.9,33.0,31.47,0,,DIPROSTENE|0.6430.263G|SUSPENSIONPOURPERFUSIONINTRAVEINEUSE
DIPVENTIN,10 MG / ML,EMULSION INJECTABLE,PROPOFOL,ANESTHESIE-REANIMATION,PHARMIS,AMM sans prix,AMM ENREGISTREE,BOITES DE 1 FLACON DE 20 ML,GN,,,,0,,DIPVENTIN|10MGML|EMULSIONINJECTABLE
DIPVENTIN,10 MG / ML,EMULSION INJECTABLE,PROPOFOL,ANESTHESIE-REANIMATION,PHARMIS,AMM sans prix,AMM ENREGISTREE,BOITES DE 5 FLACONS DE 20 ML,GN,,,,0,,DIPVENTIN|10MGML|EMULSIONINJECTABLE
DIPVENTIN,10 MG / ML,EMULSION INJECTABLE,PROPOFOL,ANESTHESIE-REANIMATION,PHARMIS,AMM sans prix,AMM ENREGISTREE,BOITES DE 10 FLACONS DE 20 ML,GN,,,,0,,DIPVENTIN|10MGML|EMULSIONINJECTABLE
DIROGIT,500 MG,COMPRIME PELLICULE,CAPECITABINE,CANCEROLOGIE,PROMOPHARM,Commercialisé AO,AMM ENREGISTREE,BOITE DE 120,GN,1947.0,1695.0,1614.71,0,,DIROGIT|500MG|COMPRIMEPELLICULE
DISIAC,200 MG,GELULE,NIFUROXAZIDE,INFECTIOLOGIE-PARASITOLOGIE,PHARMED,Commercialisé AO,AMM ENREGISTREE,BOITE DE 16,GN,13.1,8.2,7.82,0,,DISIAC|200MG|GELULE
DISIAC,220 MG / 5 ML,SUSPENSION BUVABLE,NIFUROXAZIDE,,PHARMED,Retiré du Marché,AMM RETIREE,FLACON DE 90 ML,GN,14.9,9.3,8.88,0,,DISIAC|220MG5ML|SUSPENSIONBUVABLE
DISORLON,20 MG,GELULE A LIBERATION PROLONGEE,ISOSORBIDE (DINITRATE),,BOTTU,Retiré du Marché,AMM RETIREE,BOITE DE 60,GN,47.2,29.5,28.13,0,,DISORLON|20MG|GELULEALIBERATIONPROLONGEE
DISPAINOL,80 MG,COMPRIME ORODISPERSIBLE,PHLOROGLUCINOL DIHYDRATE,GASTROENTEROLOGIE-HEPATOLOGIE,COOPER PHARMA,Non Commercialisé,AMM ENREGISTREE,BOITE DE 10,GN,18.3,11.4,10.88,0,,DISPAINOL|80MG|COMPRIMEORODISPERSIBLE
DISPAINOL,80 MG,COMPRIME ORODISPERSIBLE,PHLOROGLUCINOL DIHYDRATE,GASTROENTEROLOGIE-HEPATOLOGIE,COOPER PHARMA,Non Commercialisé,AMM ENREGISTREE,BOITE DE 20,GN,32.1,20.1,19.14,0,,DISPAINOL|80MG|COMPRIMEORODISPERSIBLE
DISPAMOX,1 G,COMPRIME DISPERSIBLE,AMOXICILLINE,INFECTIOLOGIE-PARASITOLOGIE,NOVOPHARMA,Commercialisé,AMM ENREGISTREE,BOITE DE 14,GN,59.9,37.5,35.68,0,,DISPAMOX|1G|COMPRIMEDISPERSIBLE
DISPAMOX,1 G,COMPRIME DISPERSIBLE,AMOXICILLINE,INFECTIOLOGIE-PARASITOLOGIE,NOVOPHARMA,Commercialisé,AMM ENREGISTREE,BOITE DE 24,GN,90.4,56.5,53.83,0,,DISPAMOX|1G|COMPRIMEDISPERSIBLE
DISPAMOX,125 MG,POUDRE POUR SUSPENSION BUVABLE,AMOXICILLINE,INFECTIOLOGIE-PARASITOLOGIE,NOVOPHARMA,Suspendu du Marché,AMM SUSPENDUE,FLACON DE 100 ML,GN,23.7,14.8,14.14,0,,DISPAMOX|125MG|POUDREPOURSUSPENSIONBUVABLE
DISPAMOX,125 MG,POUDRE POUR SUSPENSION BUVABLE,AMOXICILLINE,,NOVOPHARMA,Retiré du Marché,AMM RETIREE,FLACON DE 60 ML,GN,12.6,7.8,7.01,0,,DISPAMOX|125MG|POUDREPOURSUSPENSIONBUVABLE
DISPAMOX,250 MG,POUDRE POUR SUSPENSION BUVABLE,AMOXICILLINE,,NOVOPHARMA,Retiré du Marché,AMM RETIREE,FLACON DE 60 ML,GN,18.0,11.2,10.01,0,,DISPAMOX|250MG|POUDREPOURSUSPENSIONBUVABLE
DISPAMOX,250 MG,POUDRE POUR SUSPENSION BUVABLE,AMOXICILLINE,INFECTIOLOGIE-PARASITOLOGIE,NOVOPHARMA,Suspendu du Marché,AMM SUSPENDUE,FLACON DE 100 ML,GN,31.4,19.6,18.72,0,,DISPAMOX|250MG|POUDREPOURSUSPENSIONBUVABLE
DISPAMOX,500 MG,POUDRE POUR SUSPENSION BUVABLE,AMOXICILLINE,,NOVOPHARMA,Retiré du Marché,AMM RETIREE,FLACON DE 60 ML,GN,28.0,17.4,15.58,0,,DISPAMOX|500MG|POUDREPOURSUSPENSIONBUVABLE
DISPAMOX,500 MG,COMPRIME DISPERSIBLE,AMOXICILLINE,INFECTIOLOGIE-PARASITOLOGIE,NOVOPHARMA,Commercialisé,AMM ENREGISTREE,BOITE DE 12,GN,32.3,20.2,19.24,0,,DISPAMOX|500MG|COMPRIMEDISPERSIBLE
DISPAMOX,500 MG,POUDRE POUR SUSPENSION BUVABLE,AMOXICILLINE,INFECTIOLOGIE-PARASITOLOGIE,NOVOPHARMA,Suspendu du Marché,AMM SUSPENDUE,FLACON DE 100 ML,GN,48.6,30.4,28.93,0,,DISPAMOX|500MG|POUDREPOURSUSPENSIONBUVABLE
DISULONE,100 MG / 200 MG,COMPRIME,DAPSONE // FER OXALATE,DERMATOLOGIE-VENEROLOGIE,SANOFI AVENTIS,AMM sans prix,AMM ENREGISTREE,BOITE DE 100,,,,,0,,DISULONE|100MG200MG|COMPRIME
DITROPAN,5 MG,COMPRIME SECABLE,OXYBUTYNINE (CHLORHYDRATE),UROLOGIE-NEPHROLOGIE,MAPHAR,Non Commercialisé,AMM ENREGISTREE,BOITE DE 60,PP,66.3,41.3,36.89,0,,DITROPAN|5MG|COMPRIMESECABLE
DIUREX,20 MG,COMPRIME,XIPAMIDE,CARDIOLOGIE-ANGEIOLOGIE-HEMATOLOGIE,LAPROPHAN,Commercialisé,AMM ENREGISTREE,BOITE DE 20,GN,68.8,43.0,40.95,0,,DIUREX|20MG|COMPRIME
DIURIMAT,"1,5 MG",COMPRIME PELLICULE A LIBERATION PROLONGEE,INDAPAMIDE,CARDIOLOGIE-ANGEIOLOGIE-HEMATOLOGIE,PROMOPHARM,Non Commercialisé,AMM ENREGISTREE,BOITE DE 30,GN,30.1,18.8,17.95,0,,DIURIMAT|1.5MG|COMPRIMEPELLICULEALIBERATIONPROLONGEE
DIURIMAT,"2,5 MG",COMPRIME,INDAPAMIDE,CARDIOLOGIE-ANGEIOLOGIE-HEMATOLOGIE,PROMOPHARM,Commercialisé,AMM ENREGISTREE,BOITE DE 30,GN,44.0,27.5,26.19,0,,DIURIMAT|2.5MG|COMPRIME
DIUZIDE,25 MG,COMPRIME,HYDROCHLOROTHIAZIDE,CARDIOLOGIE-ANGEIOLOGIE-HEMATOLOGIE,SUN PHARMACEUTICALS NORTH AFRICA,Commercialisé,AMM ENREGISTREE,BOITE DE 30 COMPRIMES,GN,36.6,22.9,21.79,0,,DIUZIDE|25MG|COMPRIME
DIVARIUS,20 MG,COMPRIME PELLICULE,PAROXETINE (CHLORHYDRATE),PSYCHIATRIE,PROMOPHARM,Commercialisé,AMM ENREGISTREE,BOITE DE 14,GN,65.4,40.9,38.93,0,,DIVARIUS|20MG|COMPRIMEPELLICULE
DIVARIUS,20 MG,COMPRIME PELLICULE,PAROXETINE (CHLORHYDRATE),PSYCHIATRIE,PROMOPHARM,Non Commercialisé,AMM ENREGISTREE,BOITE DE 28,GN,115.1,71.9,68.52,0,,DIVARIUS|20MG|COMPRIMEPELLICULE
DIVIDO,75 MG,GELULE A LIBERATION PROLONGEE,DICLOFENAC (SODIQUE),ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,ZENITH PHARMA,Commercialisé Export,AMM ENREGISTREE,BOITE DE 10,PP,27.3,17.0,16.24,0,,DIVIDO|75MG|GELULEALIBERATIONPROLONGEE
DIVIDO,75 MG,GELULE A LIBERATION PROLONGEE,DICLOFENAC (SODIQUE),ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,ZENITH PHARMA,Commercialisé,AMM ENREGISTREE,BOITE DE 20,PP,48.0,30.0,28.58,0,,DIVIDO|75MG|GELULEALIBERATIONPROLONGEE
DOBUTAMINE AGUETTANT,250 MG / 20 ML,LYOPHILISAT,DOBUTAMINE (CHLORHYDRATE),,HEMOLAB PHARMA,Retiré du Marché,AMM RETIREE,BOITE DE 10 FL,GN,1463.0,1197.0,1140.3,0,,DOBUTAMINEAGUETTANT|250MG20ML|LYOPHILISAT
DOBUTAMINE AGUETTANT,250 MG / 20 ML,SOLUTION POUR PERFUSION,DOBUTAMINE (CHLORHYDRATE),,HEMOLAB PHARMA,Retiré du Marché,AMM RETIREE,BOITE DE 10 AMPOULES DE 20 ML,GN,802.0,533.0,508.16,0,,DOBUTAMINEAGUETTANT|250MG20ML|SOLUTIONPOURPERFUSION
DOBUTAMINE MYLAN,250 MG / 20 ML,SOLUTION A DILUER POUR PERFUSION,DOBUTAMINE (CHLORHYDRATE),CARDIOLOGIE-ANGEIOLOGIE-HEMATOLOGIE,SYNTHEMEDIC,Commercialisé,AMM ENREGISTREE,BOITE DE 10 FL,GN,1463.0,1197.0,1140.3,0,,DOBUTAMINEMYLAN|250MG20ML|SOLUTIONADILUERPOURPERFUSION
DOBUTREX,250 MG / 20 ML,SOLUTION INJECTABLE,DOBUTAMINE (CHLORHYDRATE),CARDIOLOGIE-ANGEIOLOGIE-HEMATOLOGIE,SOTHEMA,Non Commercialisé,AMM ENREGISTREE,FLACON DE 20 ML,PP,221.0,138.7,132.08,0,,DOBUTREX|250MG20ML|SOLUTIONINJECTABLE
DOCE SPAL-L 160,160 MG / 8 ML,"SOLUTION A DILUER POUR PERFUSION, FLACON DE 8 ML DE SOLUTION",DOCETAXEL,CANCEROLOGIE,BOTTU,Commercialisé AO,AMM ENREGISTREE,BOITE DE 1 FLACON UNIDOSE DE 8 ML DE SOLUTION.,GN,3208.0,2891.0,2753.92,0,,DOCESPALL160|160MG8ML|SOLUTIONADILUERPOURPERFUSION.FLACONDE8MLDESOLUTION
DOCE SPAL-L 20,20 MG / 1 ML,"SOLUTION A DILUER POUR PERFUSION, FLACON DE 1 ML DE SOLUTION",DOCETAXEL,CANCEROLOGIE,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON UNIDOSE DE 1 ML DE SOLUTION.,GN,800.0,531.0,506.33,0,,DOCESPALL20|20MG1ML|SOLUTIONADILUERPOURPERFUSION.FLACONDE1MLDESOLUTION
DOCE SPAL-L 80,80 MG / 4 ML,"SOLUTION A DILUER POUR PERFUSION, FLACON DE 4 ML DE SOLUTION",DOCETAXEL,CANCEROLOGIE,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON UNIDOSE DE 4 ML DE SOLUTION.,GN,2499.0,2161.0,2058.82,0,,DOCESPALL80|80MG4ML|SOLUTIONADILUERPOURPERFUSION.FLACONDE4MLDESOLUTION
DOCETAXEL COOPER,20 MG,SOLUTION INJECTABLE POUR PERFUSION,DOCETAXEL,CANCEROLOGIE,COOPER PHARMA,Non Commercialisé,AMM ENREGISTREE,"BOITE DE 1FLACON DE 0,5 ML",GN,821.0,546.0,520.03,0,,DOCETAXELCOOPER|20MG|SOLUTIONINJECTABLEPOURPERFUSION
DOCETAXEL COOPER,80 MG,SOLUTION INJECTABLE POUR PERFUSION,DOCETAXEL,CANCEROLOGIE,COOPER PHARMA,Non Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON DE 2 ML,GN,2521.0,2183.0,2079.99,0,,DOCETAXELCOOPER|80MG|SOLUTIONINJECTABLEPOURPERFUSION
DOCETAXEL HOSPIRA,10 MG / ML,SOLUTION A DILUER POUR PERFUSION,DOCETAXEL,CANCEROLOGIE,PFIZER,Non Commercialisé,AMM ENREGISTREE,FLACON DE 16 ML OU 160 MG,GN,3209.0,2892.0,2754.36,0,,DOCETAXELHOSPIRA|10MGML|SOLUTIONADILUERPOURPERFUSION
DOCETAXEL HOSPIRA,10 MG / ML,SOLUTION A DILUER POUR PERFUSION,DOCETAXEL,CANCEROLOGIE,PFIZER,Commercialisé AO,AMM ENREGISTREE,FLACON DE 2 ML OU 20 MG,GN,800.0,531.0,506.52,0,,DOCETAXELHOSPIRA|10MGML|SOLUTIONADILUERPOURPERFUSION
DOCETAXEL HOSPIRA,10 MG / ML,SOLUTION A DILUER POUR PERFUSION,DOCETAXEL,CANCEROLOGIE,PFIZER,Commercialisé,AMM ENREGISTREE,FLACON DE 8 ML OU 80 MG,GN,1952.0,1701.0,1620.36,0,,DOCETAXELHOSPIRA|10MGML|SOLUTIONADILUERPOURPERFUSION
DOCETAXEL MC PHARMA,20 MG / ML,SOLUTION A DILUER POUR PERFUSION,DOCETAXEL (TRIHYDRATE),CANCEROLOGIE,MC PHARMA,Non Commercialisé,AMM ENREGISTREE,FLACON DE 1 ML,GN,774.0,514.0,490.0,0,,DOCETAXELMCPHARMA|20MGML|SOLUTIONADILUERPOURPERFUSION
DOCETAXEL MC PHARMA,80 MG / 4 ML,SOLUTION A DILUER POUR PERFUSION,DOCETAXEL (TRIHYDRATE),CANCEROLOGIE,MC PHARMA,Commercialisé,AMM ENREGISTREE,FLACON DE 1 ML,GN,2491.0,2152.0,2050.0,0,,DOCETAXELMCPHARMA|80MG4ML|SOLUTIONADILUERPOURPERFUSION
DOCETAXEL SUN,"20 MG / 0,5 ML",CONCENTRE POUR SOLUTION POUR PERFUSION,DOCETAXEL,CANCEROLOGIE,SUN PHARMA,Commercialisé,AMM ENREGISTREE,FLACON DE 5 ML,GN,800.0,531.6,506.33,0,,DOCETAXELSUN|20MG0.5ML|CONCENTREPOURSOLUTIONPOURPERFUSION
DOCETAXEL SUN,80 MG / 2 ML,CONCENTRE POUR SOLUTION POUR PERFUSION,DOCETAXEL,CANCEROLOGIE,SUN PHARMA,Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON DE 15 ML,GN,2466.0,2127.0,2026.47,0,,DOCETAXELSUN|80MG2ML|CONCENTREPOURSOLUTIONPOURPERFUSION
DOCETAXEL ZENITH,"20 MG / 0,5 ML",SOLUTION A DILUER ET SOLVANT POUR PERFUSION,DOCETAXEL,CANCEROLOGIE,ZENITH PHARMA,Commercialisé,AMM ENREGISTREE,BOITE D'UN FLACON,GN,821.0,546.0,520.03,0,,DOCETAXELZENITH|20MG0.5ML|SOLUTIONADILUERETSOLVANTPOURPERFUSION
DOCETAXEL ZENITH,80 MG / 2 ML,SOLUTION A DILUER ET SOLVANT POUR PERFUSION,DOCETAXEL,CANCEROLOGIE,ZENITH PHARMA,Commercialisé,AMM ENREGISTREE,BOITE D'UN FLACON,GN,2521.0,2183.0,2079.99,0,,DOCETAXELZENITH|80MG2ML|SOLUTIONADILUERETSOLVANTPOURPERFUSION
DOCEWIN,"20 MG / 0,5 ML",SOLUTION A DILUER POUR PERFUSION,DOCETAXEL,CANCEROLOGIE,MAPHAR,Non Commercialisé,AMM ENREGISTREE,"BOITE DE 1 SOLUTION : FLACON / 0,5 ML SOLVANT : FLACON / 1,5 ML",GN,800.0,532.0,506.71,0,,DOCEWIN|20MG0.5ML|SOLUTIONADILUERPOURPERFUSION
DOCEWIN,80 MG / 2 ML,SOLUTION A DILUER POUR PERFUSION,DOCETAXEL,CANCEROLOGIE,MAPHAR,Non Commercialisé,AMM ENREGISTREE,BOITE DE 1 SOLUTION : FLACON / 2 ML SOLVANT : FLACON / 6 ML,GN,2467.0,2128.0,2026.67,0,,DOCEWIN|80MG2ML|SOLUTIONADILUERPOURPERFUSION
DOGMATIL,"0,5 G / 100 ML",SOLUTION BUVABLE,SULPIRIDE,PSYCHIATRIE,MAPHAR,Commercialisé,AMM ENREGISTREE,BOITE D'UN FLACON DE 125 ML,PP,15.3,9.5,9.09,0,,DOGMATIL|0.5G100ML|SOLUTIONBUVABLE
DOGMATIL,100 MG / 2 ML,SOLUTION INJECTABLE,SULPIRIDE,,SANOFI AVENTIS,Retiré du Marché,AMM RETIREE,BOITE DE 6AMPOULES,PP,28.0,17.5,15.6,0,,DOGMATIL|100MG2ML|SOLUTIONINJECTABLE
DOGMATIL,200 MG,COMPRIME SECABLE,SULPIRIDE,,SANOFI AVENTIS,Retiré du Marché,AMM RETIREE,BOITE DE 12,PP,57.1,35.6,31.78,0,,DOGMATIL|200MG|COMPRIMESECABLE
DOGMATIL,50 MG,GELULE,SULPIRIDE,PSYCHIATRIE,MAPHAR,Commercialisé,AMM ENREGISTREE,BOITE DE 20,PP,30.8,19.2,18.31,0,,DOGMATIL|50MG|GELULE
DOLAMINE,400 MG / 25 MG / 5 MG,COMPRIME SECABLE,PARACETAMOL // CAFEINE // PROMETHAZINE (CHLORHYDRATE),PNEUMOLOGIE-ALLERGOLOGIE,GALENICA,Commercialisé,AMM ENREGISTREE,BOITE DE 20,GN,14.3,8.9,8.51,0,,DOLAMINE|400MG25MG5MG|COMPRIMESECABLE
DOLENIO,589 MG,COMPRIME PELLICULE,GLUCOSAMINE,RHUMATOLOGIE,BIOCODEX MAROC,Non Commercialisé,AMM ENREGISTREE,BOITE DE 120,PP,319.0,212.0,202.3,0,,DOLENIO|589MG|COMPRIMEPELLICULE
DOLENIO,589 MG,COMPRIME PELLICULE,GLUCOSAMINE,RHUMATOLOGIE,BIOCODEX MAROC,Non Commercialisé,AMM ENREGISTREE,BOITE DE 180,PP,479.0,318.0,303.44,0,,DOLENIO|589MG|COMPRIMEPELLICULE
DOLENIO,589 MG,COMPRIME PELLICULE,GLUCOSAMINE,RHUMATOLOGIE,BIOCODEX MAROC,Non Commercialisé,AMM ENREGISTREE,BOITE DE 60,PP,177.6,111.0,105.7,0,,DOLENIO|589MG|COMPRIMEPELLICULE
DOLGIT,0.05,CREME,IBUPROFENE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,COOPER PHARMA,Non Commercialisé,AMM ENREGISTREE,TUBE DE 50 G,GN,41.5,25.9,24.7,0,,DOLGIT|0.05|CREME
DOLI PEDIATRIQUE,0.03,SOLUTION BUVABLE,PARACETAMOL,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,FLACON DE 90 ML,PP,16.4,10.2,9.74,0,,DOLIPEDIATRIQUE|0.03|SOLUTIONBUVABLE
DOLICOX,120 MG,COMPRIME PELLICULE,ETORICOXIB,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 7,GN,81.7,51.1,48.63,0,,DOLICOX|120MG|COMPRIMEPELLICULE
DOLICOX,60 MG,COMPRIME PELLICULE,ETORICOXIB,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 14,GN,119.5,74.7,71.15,0,,DOLICOX|60MG|COMPRIMEPELLICULE
DOLICOX,60 MG,COMPRIME PELLICULE,ETORICOXIB,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 7,GN,65.2,40.8,38.82,0,,DOLICOX|60MG|COMPRIMEPELLICULE
DOLICOX,90 MG,COMPRIME PELLICULE,ETORICOXIB,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 14,GN,124.0,77.5,73.79,0,,DOLICOX|90MG|COMPRIMEPELLICULE
DOLICOX,90 MG,COMPRIME PELLICULE,ETORICOXIB,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 7,GN,65.9,41.2,39.25,0,,DOLICOX|90MG|COMPRIMEPELLICULE
DOLIFEN,400 MG,COMPRIME PELLICULE,IBUPROFENE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 30,GN,27.1,16.9,16.13,0,,DOLIFEN|400MG|COMPRIMEPELLICULE
DOLIFEN,600 MG,COMPRIME PELLICULE,IBUPROFENE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 30,GN,27.2,17.0,16.18,0,,DOLIFEN|600MG|COMPRIMEPELLICULE
DOLIFEN,20 MG / ML,SUSPENSION BUVABLE,IBUPROFENE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,FLACON DE 150 ML,GN,19.1,11.9,11.35,0,,DOLIFEN|20MGML|SUSPENSIONBUVABLE
DOLIGRIPPE,500 MG / 200 MG / 25 MG,GRANULE POUR SUSPENSION BUVABLE EN SACHET,PARACETAMOL // VITAMINE C (ACIDE ASCORBIQUE) // PHENIRAMINE,PNEUMOLOGIE-ALLERGOLOGIE,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 8,GN,18.7,11.7,11.13,0,,DOLIGRIPPE|500MG200MG25MG|GRANULEPOURSUSPENSIONBUVABLEENSACHET
DOLIPRANE,1 G,COMPRIME EFFERVESCENT SECABLE,PARACETAMOL,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 8,PP,13.7,8.5,8.15,0,,DOLIPRANE|1G|COMPRIMEEFFERVESCENTSECABLE
DOLIPRANE,1 G,COMPRIME SECABLE,PARACETAMOL,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 10,PP,13.1,8.2,7.79,0,,DOLIPRANE|1G|COMPRIMESECABLE
DOLIPRANE,100 MG,SACHET,PARACETAMOL,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 12,PP,8.1,5.0,4.81,0,,DOLIPRANE|100MG|SACHET
DOLIPRANE,150 MG,SACHET,PARACETAMOL,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 12,PP,9.1,5.7,5.4,0,,DOLIPRANE|150MG|SACHET
DOLIPRANE,150 MG,SUPPOSITOIRE,PARACETAMOL,ANESTHESIE-REANIMATION,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 10,PP,9.1,5.7,5.4,0,,DOLIPRANE|150MG|SUPPOSITOIRE
DOLIPRANE,200 MG,SACHET,PARACETAMOL,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 12,PP,10.5,6.5,6.23,0,,DOLIPRANE|200MG|SACHET
DOLIPRANE,200 MG,SUPPOSITOIRE,PARACETAMOL,ANESTHESIE-REANIMATION,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 10,PP,11.0,6.9,6.54,0,,DOLIPRANE|200MG|SUPPOSITOIRE
DOLIPRANE,300 MG,SACHET,PARACETAMOL,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 12,PP,12.0,7.5,7.15,0,,DOLIPRANE|300MG|SACHET
DOLIPRANE,300 MG,SUPPOSITOIRE,PARACETAMOL,ANESTHESIE-REANIMATION,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 10,PP,12.0,7.5,7.15,0,,DOLIPRANE|300MG|SUPPOSITOIRE
DOLIPRANE,500 MG,COMPRIME EFFERVESCENT,PARACETAMOL,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 16,PP,14.8,9.2,8.79,0,,DOLIPRANE|500MG|COMPRIMEEFFERVESCENT
DOLIPRANE,500 MG,COMPRIME ORODISPERSIBLE,PARACETAMOL,,BOTTU,Retiré du Marché,AMM RETIREE,BOITE DE 12,GN,16.0,10.0,8.9,0,,DOLIPRANE|500MG|COMPRIMEORODISPERSIBLE
DOLIPRANE,500 MG,COMPRIME SECABLE,PARACETAMOL,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 20,PP,9.6,6.0,5.73,0,,DOLIPRANE|500MG|COMPRIMESECABLE
DOLIPRANE,500 MG,GELULE,PARACETAMOL,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 16,PP,14.3,8.9,8.51,0,,DOLIPRANE|500MG|GELULE
DOLIPRANE,500 MG,SACHET,PARACETAMOL,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 12,PP,13.4,8.4,8.01,0,,DOLIPRANE|500MG|SACHET
DOLIPRANE,100 MG,SUPPOSITOIRE,PARACETAMOL,ANESTHESIE-REANIMATION,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 10,PP,8.1,5.0,4.81,0,,DOLIPRANE|100MG|SUPPOSITOIRE
DOLIPRANE ADULTE,1 G,SUPPOSITOIRE,PARACETAMOL,ANESTHESIE-REANIMATION,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 10,PP,13.4,8.4,8.01,0,,DOLIPRANEADULTE|1G|SUPPOSITOIRE
